Username,Tweet,Clean_Tweet,Sentiment_Score,Sentiment
user_6146,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_5728,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_8166,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_4646,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_5837,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_1809,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_1757,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_6869,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_4183,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_4569,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_7861,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_8712,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_9468,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_8420,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_9281,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_1657,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_6329,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_6945,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_6325,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_4694,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_1540,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_6951,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_5161,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_6760,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_4646,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_4188,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_3641,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_2085,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_7876,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_7175,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_9775,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_9528,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_1365,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_6432,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_6728,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_1941,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_8978,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_9090,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_3211,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_8957,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_3742,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_4253,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_7250,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_9802,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_5429,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_1510,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_7445,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_1275,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_7485,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_2383,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_1470,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_4692,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_3604,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_3954,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_6731,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_7508,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_1376,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_8263,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_6480,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_7850,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_5572,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_9455,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_8951,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_1011,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_2309,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_3000,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_6499,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_5603,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_2665,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_2325,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_7784,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_2431,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_1446,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_9883,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_5436,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_5593,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_3515,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_4593,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_4811,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_7911,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_5058,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_9852,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_9061,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_9722,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_7364,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_4449,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_4590,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_2463,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_3113,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_7609,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_6179,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_8887,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_8256,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_7276,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_2509,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_3959,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_7566,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_7461,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_7757,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_7591,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_6158,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_9328,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_9475,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_3382,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_1750,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_4381,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_4910,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_5182,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_1985,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_8550,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_1449,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_2147,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_1868,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_5919,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_9365,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_5161,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_6678,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_3269,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_1122,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_4000,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_6310,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_4757,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_6641,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_6646,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_4262,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_1897,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_6845,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_4243,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_7104,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_9837,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_7962,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_5503,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_6460,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_6200,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_8121,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_5334,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_1112,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_6816,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_4850,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_8149,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_8709,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_9098,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_1202,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
