Date,Username,Tweet
2025-02-04,user_5599,Dropped my iPhone 16 already. RIP screen.
2024-11-22,user_5287,Face ID works even in the dark. Impressed with iPhone 16!
2024-12-21,user_1865,Too expensive. I'll skip iPhone 16 this year.
2024-10-27,user_1563,The new A18 chip in iPhone 16 is blazing fast.
2025-02-17,user_8153,The new A18 chip in iPhone 16 is blazing fast.
2024-11-15,user_9599,iPhone 16 Pro Max is massive but amazing!
2025-01-21,user_6752,iPhone 16 is a game-changer. Love the new features!
2025-03-18,user_1912,Why did they remove the physical SIM slot in iPhone 16?
2025-01-23,user_8929,Dynamic Island feels more useful now on iPhone 16.
2025-01-18,user_2394,The new A18 chip in iPhone 16 is blazing fast.
2024-09-26,user_2951,Upgraded to iPhone 16 from 13. Totally worth it.
2025-01-16,user_2705,Dynamic Island feels more useful now on iPhone 16.
2025-01-05,user_9963,The speakers on iPhone 16 are really loud!
2024-11-15,user_5282,The new A18 chip in iPhone 16 is blazing fast.
2025-01-11,user_1908,Battery drains faster than expected on iPhone 16.
2025-01-31,user_4324,iPhone 16 is so fast it's scary.
2024-10-06,user_1787,Dynamic Island feels more useful now on iPhone 16.
2025-03-31,user_5728,The speakers on iPhone 16 are really loud!
2025-02-16,user_4022,iPhone 16 Pro Max is massive but amazing!
2025-04-28,user_6153,Dynamic Island feels more useful now on iPhone 16.
2025-05-17,user_9937,Too expensive. I'll skip iPhone 16 this year.
2024-09-08,user_4212,Why did they remove the physical SIM slot in iPhone 16?
2025-05-09,user_8651,Too expensive. I'll skip iPhone 16 this year.
2025-03-10,user_4355,Still deciding between iPhone 16 and Samsung S24.
2025-01-28,user_8346,iPhone 16 Pro Max is massive but amazing!
2024-12-03,user_6134,Why did they remove the physical SIM slot in iPhone 16?
2024-11-20,user_2647,iPhone 16 is so fast it's scary.
2024-12-06,user_7753,Why did they remove the physical SIM slot in iPhone 16?
2024-12-09,user_4240,The speakers on iPhone 16 are really loud!
2024-12-23,user_4976,Just unboxed my iPhone 16. It's beautiful!
2025-01-01,user_5622,Wish the iPhone 16 came in more colors.
2025-03-11,user_5468,Not a fan of the new button layout on iPhone 16.
2025-01-03,user_9304,Dynamic Island feels more useful now on iPhone 16.
2024-12-13,user_7623,iPhone 16 Pro Max is massive but amazing!
2025-05-10,user_9440,Don't see much difference between iPhone 15 and 16.
2025-01-07,user_6040,The new A18 chip in iPhone 16 is blazing fast.
2025-03-27,user_9948,Dynamic Island feels more useful now on iPhone 16.
2024-12-09,user_6647,Face ID works even in the dark. Impressed with iPhone 16!
2025-01-24,user_3884,The speakers on iPhone 16 are really loud!
2025-05-06,user_6809,Why did they remove the physical SIM slot in iPhone 16?
2025-03-05,user_2605,The speakers on iPhone 16 are really loud!
2025-04-22,user_6656,The new A18 chip in iPhone 16 is blazing fast.
2025-02-22,user_1112,Face ID works even in the dark. Impressed with iPhone 16!
2024-11-12,user_8946,iPhone 16 is so fast it's scary.
2025-01-17,user_1361,iPhone 16 Night Mode camera is unreal.
2024-11-22,user_8051,Battery drains faster than expected on iPhone 16.
2025-05-24,user_4643,Battery drains faster than expected on iPhone 16.
2025-02-05,user_3343,Why did they remove the physical SIM slot in iPhone 16?
2024-10-17,user_7777,Not a fan of the new button layout on iPhone 16.
2025-02-23,user_6138,The new A18 chip in iPhone 16 is blazing fast.
2025-04-26,user_4396,Not a fan of the new button layout on iPhone 16.
2024-10-17,user_6444,Don't see much difference between iPhone 15 and 16.
2024-09-12,user_9755,Is it just me or is the iPhone 16 overheating?
2024-12-28,user_8779,Upgraded to iPhone 16 from 13. Totally worth it.
2024-12-13,user_5972,Dynamic Island feels more useful now on iPhone 16.
2024-12-01,user_6908,Still deciding between iPhone 16 and Samsung S24.
2024-11-18,user_7624,Don't see much difference between iPhone 15 and 16.
2025-01-30,user_4229,Too expensive. I'll skip iPhone 16 this year.
2025-03-12,user_6966,Just unboxed my iPhone 16. It's beautiful!
2025-03-02,user_3311,iPhone 16 is a game-changer. Love the new features!
2025-03-07,user_5806,Don't see much difference between iPhone 15 and 16.
2025-03-07,user_5926,Too expensive. I'll skip iPhone 16 this year.
2025-02-14,user_5755,iPhone 16 is so fast it's scary.
2024-12-09,user_4995,Dynamic Island feels more useful now on iPhone 16.
2024-10-18,user_3222,Not a fan of the new button layout on iPhone 16.
2025-01-11,user_3498,Just unboxed my iPhone 16. It's beautiful!
2024-10-04,user_2362,Just unboxed my iPhone 16. It's beautiful!
2024-12-07,user_1282,Why did they remove the physical SIM slot in iPhone 16?
2024-11-14,user_3842,Just unboxed my iPhone 16. It's beautiful!
2024-09-26,user_8998,Is it just me or is the iPhone 16 overheating?
2025-05-02,user_1277,Is it just me or is the iPhone 16 overheating?
2024-09-03,user_9058,Upgraded to iPhone 16 from 13. Totally worth it.
2024-10-03,user_5767,Wish the iPhone 16 came in more colors.
2024-12-11,user_2591,Don't see much difference between iPhone 15 and 16.
2025-01-13,user_1112,Dropped my iPhone 16 already. RIP screen.
2025-05-22,user_8383,The speakers on iPhone 16 are really loud!
2024-11-12,user_9804,Upgraded to iPhone 16 from 13. Totally worth it.
2024-11-15,user_4458,iPhone 16 is so fast it's scary.
2025-05-25,user_7952,Wish the iPhone 16 came in more colors.
2025-04-07,user_1754,iPhone 16 Night Mode camera is unreal.
2024-12-19,user_1060,Too expensive. I'll skip iPhone 16 this year.
2024-11-18,user_9115,Pre-ordered the iPhone 16 and can't wait!
2024-11-24,user_5865,Not a fan of the new button layout on iPhone 16.
2025-05-29,user_7389,Face ID works even in the dark. Impressed with iPhone 16!
2025-03-19,user_2836,Wish the iPhone 16 came in more colors.
2024-12-05,user_7804,iPhone 16 Pro Max is massive but amazing!
2025-03-10,user_6736,Pre-ordered the iPhone 16 and can't wait!
2025-05-12,user_9332,iPhone 16 Pro Max is massive but amazing!
2024-09-19,user_5006,Is it just me or is the iPhone 16 overheating?
2025-05-26,user_2590,iPhone 16 is so fast it's scary.
2025-01-16,user_2103,Is it just me or is the iPhone 16 overheating?
2025-05-13,user_5020,iPhone 16 Pro Max is massive but amazing!
2025-04-05,user_5700,iPhone 16 is a game-changer. Love the new features!
2025-03-25,user_4207,Why did they remove the physical SIM slot in iPhone 16?
2025-01-01,user_6332,iPhone 16 is so fast it's scary.
2025-02-03,user_3296,Dropped my iPhone 16 already. RIP screen.
2025-05-09,user_3998,Still deciding between iPhone 16 and Samsung S24.
2025-01-18,user_3327,Just unboxed my iPhone 16. It's beautiful!
2025-02-25,user_9181,Battery drains faster than expected on iPhone 16.
2024-11-05,user_6418,Wish the iPhone 16 came in more colors.
2024-09-19,user_3415,The new A18 chip in iPhone 16 is blazing fast.
2025-01-08,user_7844,iPhone 16 is so fast it's scary.
2025-03-24,user_1181,Why did they remove the physical SIM slot in iPhone 16?
2025-05-19,user_4318,Pre-ordered the iPhone 16 and can't wait!
2025-04-24,user_1972,Dynamic Island feels more useful now on iPhone 16.
2024-12-11,user_6615,Too expensive. I'll skip iPhone 16 this year.
2025-04-03,user_7269,iPhone 16 Night Mode camera is unreal.
2025-05-10,user_3809,Why did they remove the physical SIM slot in iPhone 16?
2025-02-02,user_7510,Too expensive. I'll skip iPhone 16 this year.
2025-04-13,user_8594,The new A18 chip in iPhone 16 is blazing fast.
2025-05-27,user_8944,Wish the iPhone 16 came in more colors.
2025-04-22,user_5140,iPhone 16 Pro Max is massive but amazing!
2024-12-10,user_1711,iPhone 16 is so fast it's scary.
2025-04-07,user_3202,The new A18 chip in iPhone 16 is blazing fast.
2024-12-06,user_8632,Dynamic Island feels more useful now on iPhone 16.
2024-11-28,user_6875,iPhone 16 Pro Max is massive but amazing!
2024-10-08,user_1156,iPhone 16 Night Mode camera is unreal.
2024-12-29,user_8231,Battery drains faster than expected on iPhone 16.
2024-10-15,user_1639,iPhone 16 Night Mode camera is unreal.
2025-02-20,user_5520,Pre-ordered the iPhone 16 and can't wait!
2025-02-05,user_6858,Battery drains faster than expected on iPhone 16.
2024-11-19,user_2372,Wish the iPhone 16 came in more colors.
2025-05-29,user_4514,Too expensive. I'll skip iPhone 16 this year.
2024-12-29,user_7062,The speakers on iPhone 16 are really loud!
2024-11-01,user_2040,iPhone 16 Night Mode camera is unreal.
2024-10-20,user_8111,Not a fan of the new button layout on iPhone 16.
2024-11-06,user_5630,Is it just me or is the iPhone 16 overheating?
2024-10-21,user_2219,Too expensive. I'll skip iPhone 16 this year.
2025-03-27,user_2242,Still deciding between iPhone 16 and Samsung S24.
2024-09-17,user_4234,iPhone 16 Pro Max is massive but amazing!
2025-04-21,user_4233,The new A18 chip in iPhone 16 is blazing fast.
2024-10-15,user_7862,Wish the iPhone 16 came in more colors.
2025-02-06,user_7574,Is it just me or is the iPhone 16 overheating?
2025-04-14,user_6570,Battery drains faster than expected on iPhone 16.
2024-11-18,user_2585,Pre-ordered the iPhone 16 and can't wait!
2025-01-19,user_6401,The new A18 chip in iPhone 16 is blazing fast.
2025-05-25,user_2179,Too expensive. I'll skip iPhone 16 this year.
2025-05-08,user_9786,Upgraded to iPhone 16 from 13. Totally worth it.
2025-03-24,user_9377,Just unboxed my iPhone 16. It's beautiful!
2024-09-17,user_3252,iPhone 16 Night Mode camera is unreal.
2025-05-08,user_8806,Wish the iPhone 16 came in more colors.
2025-02-24,user_8708,Battery drains faster than expected on iPhone 16.
2025-04-09,user_7736,Dynamic Island feels more useful now on iPhone 16.
2024-09-02,user_6392,Dropped my iPhone 16 already. RIP screen.
2025-03-12,user_3901,Why did they remove the physical SIM slot in iPhone 16?
2025-04-27,user_5771,Just unboxed my iPhone 16. It's beautiful!
2024-11-18,user_7229,Too expensive. I'll skip iPhone 16 this year.
2025-05-15,user_2282,Wish the iPhone 16 came in more colors.
2024-11-01,user_2856,iPhone 16 Pro Max is massive but amazing!
2025-02-15,user_2692,Face ID works even in the dark. Impressed with iPhone 16!
2025-05-21,user_4344,Not a fan of the new button layout on iPhone 16.
2024-11-02,user_1021,Dynamic Island feels more useful now on iPhone 16.
2025-05-11,user_3176,iPhone 16 is a game-changer. Love the new features!
2025-02-17,user_4209,The speakers on iPhone 16 are really loud!
2025-03-20,user_5190,Just unboxed my iPhone 16. It's beautiful!
2025-03-16,user_4101,The new A18 chip in iPhone 16 is blazing fast.
2024-11-19,user_5858,Is it just me or is the iPhone 16 overheating?
2024-09-30,user_2039,Not a fan of the new button layout on iPhone 16.
2025-01-04,user_6967,Face ID works even in the dark. Impressed with iPhone 16!
2024-12-05,user_3555,iPhone 16 is a game-changer. Love the new features!
2025-01-16,user_2228,iPhone 16 Pro Max is massive but amazing!
2024-11-20,user_5017,Battery drains faster than expected on iPhone 16.
2024-09-05,user_8773,The speakers on iPhone 16 are really loud!
2024-12-03,user_6908,Dynamic Island feels more useful now on iPhone 16.
2024-09-25,user_9132,Is it just me or is the iPhone 16 overheating?
2024-10-25,user_5576,The new A18 chip in iPhone 16 is blazing fast.
2025-01-08,user_7982,Still deciding between iPhone 16 and Samsung S24.
2024-10-02,user_8621,The speakers on iPhone 16 are really loud!
2025-01-16,user_5877,Too expensive. I'll skip iPhone 16 this year.
2025-03-10,user_5498,Too expensive. I'll skip iPhone 16 this year.
2025-04-18,user_1941,iPhone 16 Night Mode camera is unreal.
2025-04-16,user_7341,Pre-ordered the iPhone 16 and can't wait!
2025-01-23,user_5796,Is it just me or is the iPhone 16 overheating?
2025-04-05,user_9377,Why did they remove the physical SIM slot in iPhone 16?
2025-01-16,user_8976,Dropped my iPhone 16 already. RIP screen.
2024-09-21,user_5711,Dynamic Island feels more useful now on iPhone 16.
2025-02-24,user_9280,Dropped my iPhone 16 already. RIP screen.
2024-12-28,user_2900,iPhone 16 is a game-changer. Love the new features!
2025-05-06,user_3279,Just unboxed my iPhone 16. It's beautiful!
2024-12-22,user_5546,Just unboxed my iPhone 16. It's beautiful!
2024-10-29,user_4531,Wish the iPhone 16 came in more colors.
2025-05-13,user_7248,Upgraded to iPhone 16 from 13. Totally worth it.
2024-10-20,user_1566,Just unboxed my iPhone 16. It's beautiful!
2025-04-18,user_7124,The new A18 chip in iPhone 16 is blazing fast.
2024-10-20,user_3891,Dropped my iPhone 16 already. RIP screen.
2024-09-22,user_9889,Still deciding between iPhone 16 and Samsung S24.
2025-01-23,user_3663,Upgraded to iPhone 16 from 13. Totally worth it.
2025-03-06,user_9502,Why did they remove the physical SIM slot in iPhone 16?
2025-03-11,user_9527,iPhone 16 is so fast it's scary.
2024-12-14,user_7660,Dropped my iPhone 16 already. RIP screen.
2025-02-09,user_6739,Just unboxed my iPhone 16. It's beautiful!
2025-04-24,user_3981,iPhone 16 Night Mode camera is unreal.
2024-12-14,user_1778,Is it just me or is the iPhone 16 overheating?
2024-11-10,user_8563,iPhone 16 Night Mode camera is unreal.
2025-03-16,user_5063,Still deciding between iPhone 16 and Samsung S24.
2025-01-12,user_7714,iPhone 16 Pro Max is massive but amazing!
2025-03-17,user_5396,iPhone 16 Night Mode camera is unreal.
2024-09-18,user_9884,Why did they remove the physical SIM slot in iPhone 16?
2025-04-18,user_7869,Dropped my iPhone 16 already. RIP screen.
2024-10-23,user_5411,iPhone 16 Night Mode camera is unreal.
2024-12-25,user_1063,Not a fan of the new button layout on iPhone 16.
2025-03-22,user_7428,Battery drains faster than expected on iPhone 16.
2024-10-08,user_9542,Still deciding between iPhone 16 and Samsung S24.
2025-04-07,user_5012,The speakers on iPhone 16 are really loud!
2024-09-01,user_7096,Not a fan of the new button layout on iPhone 16.
2024-10-19,user_4616,Is it just me or is the iPhone 16 overheating?
2024-09-28,user_8212,iPhone 16 is so fast it's scary.
2025-02-16,user_6292,iPhone 16 is a game-changer. Love the new features!
2024-09-12,user_8547,Don't see much difference between iPhone 15 and 16.
2025-02-02,user_3943,Not a fan of the new button layout on iPhone 16.
2025-04-22,user_7419,The new A18 chip in iPhone 16 is blazing fast.
2024-10-16,user_6712,Face ID works even in the dark. Impressed with iPhone 16!
2025-02-17,user_5111,Dynamic Island feels more useful now on iPhone 16.
2024-11-25,user_7320,Still deciding between iPhone 16 and Samsung S24.
2025-02-18,user_3044,Wish the iPhone 16 came in more colors.
2025-02-11,user_2214,iPhone 16 is a game-changer. Love the new features!
2025-02-21,user_9253,Why did they remove the physical SIM slot in iPhone 16?
2024-11-01,user_4502,Dynamic Island feels more useful now on iPhone 16.
2025-02-19,user_4766,Battery drains faster than expected on iPhone 16.
2025-03-15,user_9267,Just unboxed my iPhone 16. It's beautiful!
2024-10-20,user_1661,iPhone 16 is so fast it's scary.
2024-11-11,user_7691,Still deciding between iPhone 16 and Samsung S24.
2025-01-16,user_3944,iPhone 16 Pro Max is massive but amazing!
2024-10-17,user_1425,iPhone 16 Pro Max is massive but amazing!
2025-03-13,user_5231,iPhone 16 Night Mode camera is unreal.
2025-05-17,user_6143,Still deciding between iPhone 16 and Samsung S24.
2025-01-31,user_5193,Wish the iPhone 16 came in more colors.
2025-02-13,user_5242,The speakers on iPhone 16 are really loud!
2024-12-04,user_2564,Too expensive. I'll skip iPhone 16 this year.
2024-11-02,user_7290,Not a fan of the new button layout on iPhone 16.
2025-02-08,user_3363,Too expensive. I'll skip iPhone 16 this year.
2025-01-18,user_9793,Still deciding between iPhone 16 and Samsung S24.
2025-03-11,user_3591,Is it just me or is the iPhone 16 overheating?
2025-03-10,user_4291,Why did they remove the physical SIM slot in iPhone 16?
2025-01-11,user_1432,Pre-ordered the iPhone 16 and can't wait!
2025-04-27,user_7344,iPhone 16 is a game-changer. Love the new features!
2025-03-04,user_3210,Battery drains faster than expected on iPhone 16.
2025-04-12,user_7280,Wish the iPhone 16 came in more colors.
2024-11-03,user_7083,Still deciding between iPhone 16 and Samsung S24.
2025-02-09,user_5442,Battery drains faster than expected on iPhone 16.
2025-02-24,user_3830,iPhone 16 is so fast it's scary.
2025-02-27,user_3410,Is it just me or is the iPhone 16 overheating?
2025-03-31,user_7154,Too expensive. I'll skip iPhone 16 this year.
2025-01-07,user_7578,Too expensive. I'll skip iPhone 16 this year.
2025-01-09,user_6344,iPhone 16 is so fast it's scary.
2025-01-17,user_8574,Is it just me or is the iPhone 16 overheating?
